#target_name         target_accession query_name    query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                               
JAAYCJ010000321.1    -                lina-combo-v1 -               cm  1        56     2831     2779    -      no    1     0.75 0.1  55.3  0.00021 !   Phycisphaerae bacterium isolate AS06rmzACSIP_418 543678_AS06, whole genome shotgun sequence                                                         
NZ_CP027727.1        -                lina-combo-v1 -               cm  1        56     3694336  3694398 +      no    1     0.6  0.0  46.4  0.022   !   Pseudomonas sp. R5-89-07 chromosome, complete genome                                                                                                
JACQPH010000041.1    -                lina-combo-v1 -               cm  1        56     4908     4957    +      no    1     0.72 0.0  46.4  0.022   !   Elusimicrobia bacterium isolate NC_groundwater_1302_Ag_S-0.2um_62_53 S_p2_S4_coassembly_k141_1051204, whole genome shotgun sequence                 
JACQBB010000003.1    -                lina-combo-v1 -               cm  1        56     1157     1110    -      no    1     0.65 0.0  46.4  0.023   !   Elusimicrobia bacterium isolate NC_groundwater_931_Pr1_S-0.2um_71_17 Montesol18-Sp2_coassembly_scaffold_76070, whole genome shotgun sequence        
JACQFP010000026.1    -                lina-combo-v1 -               cm  1        56     79730    79783   +      no    1     0.65 0.0  46.3  0.023   !   Verrucomicrobia bacterium isolate NC_groundwater_1050_Pr1_S-0.65um_58_16 Montesol18_Sp65_coassembly_scaffold_325527, whole genome shotgun sequence  
NZ_NEVN01000011.1    -                lina-combo-v1 -               cm  1        56     18417    18473   +      no    1     0.61 0.0  46.3  0.023   !   Bordetella genomosp. 5 strain AU14646 NODE_10_length_236759_cov_26.5349_ID_19, whole genome shotgun sequence                                        
JACQQV010000012.1    -                lina-combo-v1 -               cm  1        56     17652    17600   -      no    1     0.55 0.0  46.3  0.023   !   Candidatus Omnitrophica bacterium isolate NC_groundwater_1342_Ag_S-0.2um_51_121 S_p2_S4_coassembly_k141_393199, whole genome shotgun sequence       
NZ_ASTG01000028.1    -                lina-combo-v1 -               cm  1        56     45838    45894   +      no    1     0.7  0.0  46.3  0.023   !   Sphingobium bisphenolivorans strain YL23 contig028, whole genome shotgun sequence                                                                   
BJHF01000132.1       -                lina-combo-v1 -               cm  1        56     131      83      -      no    1     0.78 0.1  46.2  0.024   !   Deltaproteobacteria bacterium LBMAG_Deltaproteobacteria_hypo.bin1 DNA, sequence132, whole genome shotgun sequence                                   
NZ_SJXD01000029.1    -                lina-combo-v1 -               cm  1        56     84107    84162   +      no    1     0.7  0.0  46.2  0.024   !   Roseococcus sp. SYP-B2431 NODE_7, whole genome shotgun sequence                                                                                     
JAFEEH010000167.1    -                lina-combo-v1 -               cm  1        56     5810     5863    +      no    1     0.76 0.5  46.2  0.024   !   Proteobacteria bacterium isolate SZAS AMP-61 LIN-579__167__length-11404, whole genome shotgun sequence                                              
NZ_LAJE02000173.1    -                lina-combo-v1 -               cm  1        56     28329    28382   +      no    1     0.69 0.0  46.2  0.025   !   Devosia insulae DS-56 contig254, whole genome shotgun sequence                                                                                      
NZ_JACJIM010000005.1 -                lina-combo-v1 -               cm  1        56     588886   588830  -      no    1     0.68 0.0  46.1  0.025   !   Methylobacterium fujisawaense strain DSM 5686 Ga0373204_05, whole genome shotgun sequence                                                           
NZ_FNZZ01000002.1    -                lina-combo-v1 -               cm  1        56     73500    73446   -      no    1     0.75 0.1  46.1  0.026   !   Sphingomonas sp. JS21-1, whole genome shotgun sequence                                                                                              
NZ_JMCL01000010.1    -                lina-combo-v1 -               cm  1        56     76438    76377   -      no    1     0.65 0.0  46.1  0.026   !   Pseudomonas sp. Ant30-3 contig_10, whole genome shotgun sequence                                                                                    
NZ_FKIF01000006.1    -                lina-combo-v1 -               cm  1        56     491      545     +      no    1     0.69 0.0  46.1  0.026   !   Bordetella ansorpii strain H050680373, whole genome shotgun sequence                                                                                
NZ_CP021111.1        -                lina-combo-v1 -               cm  1        56     4000464  4000519 +      no    1     0.71 0.0  46.1  0.026   !   Bordetella genomosp. 13 strain AU7206 chromosome, complete genome                                                                                   
VGRU01000033.1       -                lina-combo-v1 -               cm  1        56     489      431     -      no    1     0.49 0.0  46.0  0.026   !   Deltaproteobacteria bacterium isolate K_DeepCast_100m_m1_199 K_DeepCast_100m_m1_199_Ga0194127_10002802, whole genome shotgun sequence               
NZ_FOGD01000001.1    -                lina-combo-v1 -               cm  1        56     289637   289585  -      no    1     0.7  0.0  46.0  0.026   !   Giesbergeria anulus strain ATCC 35958, whole genome shotgun sequence                                                                                
JACCSO010000686.1    -                lina-combo-v1 -               cm  1        56     5679     5730    +      no    1     0.65 0.0  46.0  0.027   !   Nannocystis sp. isolate MGR_bin50 SD2897-2912_k127_885246, whole genome shotgun sequence                                                            
DJVG01000024.1       -                lina-combo-v1 -               cm  1        56     20116    20058   -      no    1     0.56 0.0  46.0  0.027   !   TPA_asm: Elusimicrobia bacterium UBA6262 UBA6262_contig_49944, whole genome shotgun sequence                                                        
NZ_SMZP01000001.1    -                lina-combo-v1 -               cm  1        56     505565   505512  -      no    1     0.69 0.1  46.0  0.027   !   Caulobacter sp. RHG1 Contig1, whole genome shotgun sequence                                                                                         
NZ_CP011125.1        -                lina-combo-v1 -               cm  1        56     6712784  6712733 -      no    1     0.77 0.3  46.0  0.027   !   Sandaracinus amylolyticus strain DSM 53668 chromosome, complete genome                                                                              
NZ_JAERQZ010000001.1 -                lina-combo-v1 -               cm  1        56     3240969  3241024 +      no    1     0.73 0.0  46.0  0.027   !   Piscinibacter sp. HJYY11 contig1, whole genome shotgun sequence                                                                                     
QFNF01000040.1       -                lina-combo-v1 -               cm  1        56     4129     4184    +      no    1     0.79 1.5  46.0  0.027   !   Sphingomonas hengshuiensis isolate S2_018_000_R3_110 S2_018_000_R3_scaffold_509, whole genome shotgun sequence                                      
JAGNLW010000001.1    -                lina-combo-v1 -               cm  1        56     166435   166497  +      no    1     0.73 0.0  46.0  0.028   !   Candidatus Aminicenantes bacterium isolate Go_SlDig_bin_238 Go_SlDig_2_length_1320124_cov_13.115983, whole genome shotgun sequence                  
NZ_CP049107.1        -                lina-combo-v1 -               cm  1        56     2252233  2252287 +      no    1     0.71 0.1  45.9  0.028   !   Sphingomonas sp. MK52 chromosome, complete genome                                                                                                   
JADGAM010000033.1    -                lina-combo-v1 -               cm  1        56     15345    15282   -      no    1     0.33 0.0  45.9  0.028   !   Oligoflexia bacterium isolate nN3bin16 nN3_bin16_NODE_33_length_30444_cov_3.739156, whole genome shotgun sequence                                   
JADJVL010000005.1    -                lina-combo-v1 -               cm  1        56     216595   216546  -      no    1     0.78 0.2  45.9  0.028   !   Holophagaceae bacterium isolate Hjor_18-Q3-R7-51_BATAC.136 tig00003655-10-2923270, whole genome shotgun sequence                                    
JACAFE010000080.1    -                lina-combo-v1 -               cm  1        56     15094    15150   +      no    1     0.35 0.0  45.9  0.028   !   Nitrospirae bacterium isolate L.E.N.5_1 k119_2216259, whole genome shotgun sequence                                                                 
NZ_JACIDH010000005.1 -                lina-combo-v1 -               cm  1        56     153135   153186  +      no    1     0.75 0.1  45.9  0.028   !   Sphingomonas pseudosanguinis strain DSM 19512 Ga0373225_05, whole genome shotgun sequence                                                           
VHCZ01000137.1       -                lina-combo-v1 -               cm  1        56     13462    13512   +      no    1     0.69 0.0  45.8  0.029   !   Verrucomicrobia bacterium isolate M_DeepCast_65m_m2_001 M_DeepCast_65m_m2_001_Ga0194120_10006431, whole genome shotgun sequence                     
JACPOW010000063.1    -                lina-combo-v1 -               cm  1        56     8588     8637    +      no    1     0.78 0.2  45.8  0.029   !   Elusimicrobia bacterium isolate NC_groundwater_611_Pr5_B-0.1um_68_12 alan_book_18_scaffold_103985, whole genome shotgun sequence                    
NSJM01000010.1       -                lina-combo-v1 -               cm  1        56     52500    52441   -      no    1     0.63 0.0  45.8  0.03    !   Candidatus Methylomirabilis sp. isolate Ru_enrich_MO2 NODE_260_length_52955_cov_22.0744, whole genome shotgun sequence                              
NZ_MNAH01000008.1    -                lina-combo-v1 -               cm  1        56     253157   253219  +      no    1     0.65 0.0  45.8  0.03    !   Pseudomonas putida strain ASAD Contig_22, whole genome shotgun sequence                                                                             
NZ_JACIJN010000004.1 -                lina-combo-v1 -               cm  1        56     199033   199088  +      no    1     0.68 0.0  45.8  0.03    !   Sphingomonas endophytica strain DSM 101535 Ga0373358_04, whole genome shotgun sequence                                                              
NZ_LMTS01000172.1    -                lina-combo-v1 -               cm  1        56     86850    86800   -      no    1     0.69 0.0  45.8  0.03    !   Variovorax sp. WDL1 contig_567, whole genome shotgun sequence                                                                                       
JYNY01000483.1       -                lina-combo-v1 -               cm  1        56     1379     1427    +      no    1     0.51 0.0  45.8  0.03    !   Candidatus Omnitrophus magneticus isolate SKK-01 SAG1752, whole genome shotgun sequence                                                             
JAAYVD010000083.1    -                lina-combo-v1 -               cm  1        56     22253    22303   +      no    1     0.71 0.0  45.8  0.03    !   Candidatus Riflebacteria bacterium isolate AS27yjCOA_28 83374_AS27, whole genome shotgun sequence                                                   
JACPAN010000005.1    -                lina-combo-v1 -               cm  1        56     80641    80690   +      no    1     0.52 0.0  45.8  0.03    !   Elusimicrobia bacterium isolate NC_groundwater_232_Ag_S-0.2um_54_10 S5_GD2017_2_S2_scaffold_88, whole genome shotgun sequence                       
NZ_CABFMN010000055.1 -                lina-combo-v1 -               cm  1        56     24925    24978   +      no    1     0.74 0.9  45.8  0.03    !   Xylophilus ampelinus isolate Xylophilus_ampelinus_BgEED09, whole genome shotgun sequence                                                            
NZ_VJWE01000015.1    -                lina-combo-v1 -               cm  1        56     245339   245392  +      no    1     0.76 0.7  45.8  0.031   !   Acidovorax delafieldii strain DSM 64 Ga0064100_105, whole genome shotgun sequence                                                                   
CAJAFJ010000017.1    -                lina-combo-v1 -               cm  1        56     419      368     -      no    1     0.63 0.0  45.8  0.031   !   uncultured beta proteobacterium isolate Loc090519-4m_bin-359 genome assembly, contig: bin-359:017/770, whole genome shotgun sequence                
CAIMWS010000481.1    -                lina-combo-v1 -               cm  1        56     6602     6549    -      no    1     0.67 0.0  45.7  0.031   !   uncultured Verrucomicrobia bacterium isolate LaPlata_bin-2736 genome assembly, contig: bin-2736:481/561, whole genome shotgun sequence              
QOQW01000010.1       -                lina-combo-v1 -               cm  1        56     31351    31402   +      no    1     0.63 0.0  45.7  0.031   !   Candidatus Ozemobacter sibiricus isolate BY5 NODE_80, whole genome shotgun sequence                                                                 
NZ_FNCO01000001.1    -                lina-combo-v1 -               cm  1        56     214456   214394  -      no    1     0.6  0.0  45.7  0.031   !   Pseudomonas abietaniphila strain ATCC 700689, whole genome shotgun sequence                                                                         
MGTT01000013.1       -                lina-combo-v1 -               cm  1        56     19941    19996   +      no    1     0.62 0.0  45.7  0.031   !   Elusimicrobia bacterium GWA2_56_46 gwa2_scaffold_1846, whole genome shotgun sequence                                                                
NZ_SSMR01000026.1    -                lina-combo-v1 -               cm  1        56     48120    48168   +      no    1     0.73 0.0  45.6  0.032   !   Polyangium sp. SDU3-1 Scaffold26_1, whole genome shotgun sequence                                                                                   
JACQFP010000026.1    -                lina-combo-v1 -               cm  1        56     97500    97448   -      no    1     0.68 0.0  45.6  0.033   !   Verrucomicrobia bacterium isolate NC_groundwater_1050_Pr1_S-0.65um_58_16 Montesol18_Sp65_coassembly_scaffold_325527, whole genome shotgun sequence  
NZ_NWBQ01000095.1    -                lina-combo-v1 -               cm  1        56     9440     9493    +      no    1     0.7  0.0  45.6  0.033   !   Macromonas bipunctata strain DSM 12705 DSM12705_1_(paired)_trimmed_(paired)_contig_95, whole genome shotgun sequence                                
JACQQV010000012.1    -                lina-combo-v1 -               cm  1        56     23422    23365   -      no    1     0.66 0.0  45.6  0.034   !   Candidatus Omnitrophica bacterium isolate NC_groundwater_1342_Ag_S-0.2um_51_121 S_p2_S4_coassembly_k141_393199, whole genome shotgun sequence       
CAINDG010000026.1    -                lina-combo-v1 -               cm  1        56     89420    89475   +      no    1     0.7  0.0  45.6  0.034   !   uncultured planctomycete isolate A14_bin-1425 genome assembly, contig: bin-1425:26/54, whole genome shotgun sequence                                
NZ_RAWG01000051.1    -                lina-combo-v1 -               cm  1        56     9410     9353    -      no    1     0.72 0.0  45.5  0.035   !   Corallococcus sicarius strain CA040B NODE_51_42284_cov_45.8614, whole genome shotgun sequence                                                       
DCVM01000031.1       -                lina-combo-v1 -               cm  1        56     63821    63760   -      no    1     0.47 0.0  45.5  0.035   !   TPA_asm: Syntrophaceae bacterium UBA2188 UBA2188_contig_2739, whole genome shotgun sequence                                                         
NZ_MUIN01000007.1    -                lina-combo-v1 -               cm  1        56     302610   302548  -      no    1     0.63 0.0  45.5  0.035   !   Pseudomonas sp. Bc-h sc_007, whole genome shotgun sequence                                                                                          
NZ_QXTJ01000043.1    -                lina-combo-v1 -               cm  1        56     80813    80751   -      no    1     0.63 0.0  45.5  0.035   !   Pseudomonas sp. LS-2 scaffold10, whole genome shotgun sequence                                                                                      
CP064972.1           -                lina-combo-v1 -               cm  1        56     442647   442701  +      no    1     0.73 0.0  45.5  0.035   !   Holophagales bacterium isolate EsbW_18-Q3-R4-48_BAT3C.4_cln chromosome, complete genome                                                             
JADJUF010000023.1    -                lina-combo-v1 -               cm  1        56     132097   132045  -      no    1     0.7  0.0  45.5  0.036   !   Myxococcales bacterium isolate Hirt_18-Q3-R61-65_BATAC.430 tig00016880-10-1412150, whole genome shotgun sequence                                    
DLMV01000005.1       -                lina-combo-v1 -               cm  1        56     53255    53317   +      no    1     0.56 0.0  45.5  0.036   !   TPA_asm: Deltaproteobacteria bacterium UBA7527 UBA7527_contig_2199, whole genome shotgun sequence                                                   
NZ_RBTP01000036.1    -                lina-combo-v1 -               cm  1        56     74874    74812   -      no    1     0.62 0.0  45.4  0.037   !   Pseudomonas viridiflava strain ICMP 19473 PvrICMP19473_Contig_32, whole genome shotgun sequence                                                     
NZ_JACJUG010000056.1 -                lina-combo-v1 -               cm  1        56     1599     1549    -      no    1     0.76 0.2  45.3  0.038   !   Mitsuaria sp. WAJ17 NODE_56_length_11233_cov_35.015217, whole genome shotgun sequence                                                               
JACPBF010000001.1    -                lina-combo-v1 -               cm  1        56     577684   577623  -      no    1     0.48 0.0  45.3  0.038   !   Elusimicrobia bacterium isolate NC_groundwater_250_Ag_S-0.2um_38_13 S5_GD2017_2_S2_scaffold_25, whole genome shotgun sequence                       
NZ_VUYU01000002.1    -                lina-combo-v1 -               cm  1        56     487980   488030  +      no    1     0.71 0.0  45.3  0.038   !   Massilia rubra strain CCM 8692 NODE_2_length_537552_cov_6.196386, whole genome shotgun sequence                                                     
DBZJ01000161.1       -                lina-combo-v1 -               cm  1        56     21807    21869   +      no    1     0.46 0.0  45.3  0.038   !   TPA_asm: Syntrophaceae bacterium UBA1163 UBA1163_contig_23797, whole genome shotgun sequence                                                        
VGRY01000009.1       -                lina-combo-v1 -               cm  1        56     44606    44546   -      no    1     0.48 0.0  45.3  0.038   !   Deltaproteobacteria bacterium isolate K_DeepCast_100m_mx_276 K_DeepCast_100m_mx_276_Ga0194127_10000260, whole genome shotgun sequence               
NZ_CP014137.1        -                lina-combo-v1 -               cm  1        56     2552877  2552817 -      no    1     0.59 0.0  45.3  0.039   !   Brenneria goodwinii strain FRB141 chromosome, complete genome                                                                                       
CAIQLG010000292.1    -                lina-combo-v1 -               cm  1        56     12958    13007   +      no    1     0.52 0.0  45.3  0.039   !   uncultured Lentisphaerae bacterium isolate AM-lipid-01-D10_bin-0339 genome assembly, contig: bin-0339:292/606, whole genome shotgun sequence        
JADHVT010000009.1    -                lina-combo-v1 -               cm  1        56     3418     3471    +      no    1     0.76 0.5  45.3  0.039   !   Acidovorax sp. isolate BS750m-G8 BS-750m-C257, whole genome shotgun sequence                                                                        
VGRA01000101.1       -                lina-combo-v1 -               cm  1        56     4379     4429    +      no    1     0.8  0.8  45.3  0.039   !   Deltaproteobacteria bacterium isolate K_Offshore_0m_m1_055 K_Offshore_0m_m1_055_Ga0194134_10009430, whole genome shotgun sequence                   
MHBH01000003.1       -                lina-combo-v1 -               cm  1        56     89009    88960   -      no    1     0.64 0.0  45.3  0.039   !   Lentisphaerae bacterium GWF2_49_21 gwf2_scaffold_1075, whole genome shotgun sequence                                                                
DHQV01000061.1       -                lina-combo-v1 -               cm  1        56     5752     5691    -      no    1     0.63 0.0  45.3  0.039   !   TPA_asm: Deltaproteobacteria bacterium UBA5329 UBA5329_contig_35843, whole genome shotgun sequence                                                  
NZ_BDJB01000004.1    -                lina-combo-v1 -               cm  1        56     34864    34812   -      no    1     0.7  0.1  45.3  0.039   !   Sphingomonas sp. TZW2008, whole genome shotgun sequence                                                                                             
JACQJQ010000081.1    -                lina-combo-v1 -               cm  1        56     5581     5628    +      no    1     0.69 0.0  45.3  0.04    !   Elusimicrobia bacterium isolate NC_groundwater_1155_Ag_S-0.1um_67_28 S_p1_S3_coassembly_k141_600946, whole genome shotgun sequence                  
JAAQRC010000001.1    -                lina-combo-v1 -               cm  1        56     3164588  3164532 -      no    1     0.72 0.0  45.3  0.04    !   Methylobacterium sp. SyP6R 1, whole genome shotgun sequence                                                                                         
MGVA01000027.1       -                lina-combo-v1 -               cm  1        56     38037    38092   +      no    1     0.59 0.0  45.3  0.04    !   Elusimicrobia bacterium RIFOXYA12_FULL_51_18 rifixya3_full_scaffold_27, whole genome shotgun sequence                                               
NZ_VDLW01000018.1    -                lina-combo-v1 -               cm  1        56     15781    15843   +      no    1     0.59 0.0  45.3  0.04    !   Pseudomonas orientalis strain CDVBN20 NODE_18_length_26253_cov_37.164703, whole genome shotgun sequence                                             
PDZS01000068.1       -                lina-combo-v1 -               cm  1        56     21732    21678   -      no    1     0.47 0.0  45.3  0.04    !   Deltaproteobacteria bacterium YD0425bin51 scaffold68, whole genome shotgun sequence                                                                 
JAEUKE010000142.1    -                lina-combo-v1 -               cm  1        56     10600    10550   -      no    1     0.78 0.4  45.2  0.041   !   Myxococcales bacterium isolate new MAG-87 k141_3705627, whole genome shotgun sequence                                                               
NZ_QFFZ01000015.1    -                lina-combo-v1 -               cm  1        56     36260    36316   +      no    1     0.44 0.1  45.2  0.041   !   Pelotomaculum propionicicum strain MGP Pmgp_15, whole genome shotgun sequence                                                                       
NZ_SSMQ01000081.1    -                lina-combo-v1 -               cm  1        56     13289    13337   +      no    1     0.71 0.0  45.2  0.041   !   Polyangium fumosum strain DSM 14668 Scaffold80_1, whole genome shotgun sequence                                                                     
NZ_JACIFA010000001.1 -                lina-combo-v1 -               cm  1        56     544726   544672  -      no    1     0.64 0.0  45.2  0.041   !   Sphingomonas zeae strain DSM 100049 Ga0373351_01, whole genome shotgun sequence                                                                     
MGUK01000084.1       -                lina-combo-v1 -               cm  1        56     15754    15800   +      no    1     0.66 0.0  45.2  0.041   !   Elusimicrobia bacterium GWF2_62_30 gwf2_scaffold_691, whole genome shotgun sequence                                                                 
MGUG01000001.1       -                lina-combo-v1 -               cm  1        56     12905    12859   -      no    1     0.66 0.0  45.2  0.041   !   Elusimicrobia bacterium GWC2_64_44 gwc2_scaffold_1018, whole genome shotgun sequence                                                                
MGTX01000004.1       -                lina-combo-v1 -               cm  1        56     27100    27150   +      no    1     0.61 0.0  45.2  0.041   !   Elusimicrobia bacterium GWA2_66_18 gwa2_scaffold_144, whole genome shotgun sequence                                                                 
NZ_LUKZ01000001.1    -                lina-combo-v1 -               cm  1        56     143551   143498  -      no    1     0.67 0.0  45.2  0.042   !   Acidovorax sp. GW101-3H11 scaffold5/0, whole genome shotgun sequence                                                                                
NZ_LMKL01000009.1    -                lina-combo-v1 -               cm  1        56     137635   137575  -      no    1     0.8  3.2  45.2  0.042   !   Sphingomonas sp. Leaf17 contig_7, whole genome shotgun sequence                                                                                     
NZ_NBBI01000001.1    -                lina-combo-v1 -               cm  1        56     444698   444753  +      no    1     0.73 0.1  45.2  0.042   !   Sphingomonas dokdonensis strain DSM 21029 SPDO_contig000001, whole genome shotgun sequence                                                          
NZ_LABZ01000067.1    -                lina-combo-v1 -               cm  1        56     8017     8073    +      no    1     0.65 0.0  45.2  0.042   !   Methylobacterium tarhaniae strain DSM 25844 contig_67, whole genome shotgun sequence                                                                
PLZQ01000507.1       -                lina-combo-v1 -               cm  1        56     21576    21522   -      no    1     0.8  2.9  45.2  0.042   !   Verrucomicrobia subdivision 3 bacterium isolate palsa_1440 73.20120700_P3D.123_contig_3934, whole genome shotgun sequence                           
JADGNY010000097.1    -                lina-combo-v1 -               cm  1        56     23224    23173   -      no    1     0.67 0.0  45.1  0.043   !   Thermoanaerobaculia bacterium isolate Chersky.31_28 contig-100_476, whole genome shotgun sequence                                                   
JADGNZ010000048.1    -                lina-combo-v1 -               cm  1        56     35091    35142   +      no    1     0.67 0.0  45.1  0.043   !   Thermoanaerobaculia bacterium isolate Chersky.9_17 contig-100_66, whole genome shotgun sequence                                                     
NZ_CM001514.1        -                lina-combo-v1 -               cm  1        56     3895373  3895435 +      no    1     0.62 0.0  45.1  0.044   !   Pseudomonas synxantha BG33R chromosome, whole genome shotgun sequence                                                                               
VHCZ01000137.1       -                lina-combo-v1 -               cm  1        56     5278     5331    +      no    1     0.67 0.0  45.0  0.044   !   Verrucomicrobia bacterium isolate M_DeepCast_65m_m2_001 M_DeepCast_65m_m2_001_Ga0194120_10006431, whole genome shotgun sequence                     
JACZKP010000076.1    -                lina-combo-v1 -               cm  1        56     185357   185407  +      no    1     0.69 0.0  45.0  0.044   !   Verrucomicrobia bacterium isolate MAG48 verrucomicrobiales_1_contig_492966, whole genome shotgun sequence                                           
JAGOOA010000002.1    -                lina-combo-v1 -               cm  1        56     30757    30818   +      no    1     0.56 0.0  45.0  0.045   !   Syntrophorhabdaceae bacterium isolate Go_SlDig_bin_68 Go_SlDig_295_length_119119_cov_31.091107, whole genome shotgun sequence                       
NZ_SJXH01000016.1    -                lina-combo-v1 -               cm  1        56     20449    20500   +      no    1     0.52 0.0  45.0  0.045   !   Acinetobacter sp. ANC 4862 Contig16, whole genome shotgun sequence                                                                                  
NZ_JABERI010000036.1 -                lina-combo-v1 -               cm  1        56     40953    40902   -      no    1     0.52 0.0  45.0  0.045   !   Acinetobacter terrae strain ANC 4282 Contig42, whole genome shotgun sequence                                                                        
NZ_JQKD01000012.1    -                lina-combo-v1 -               cm  1        56     107063   107008  -      no    1     0.75 0.1  45.0  0.045   !   Xenophilus azovorans DSM 13620 Q392DRAFT_scaffold00010.10_C, whole genome shotgun sequence                                                          
NZ_FNYZ01000001.1    -                lina-combo-v1 -               cm  1        56     1068175  1068124 -      no    1     0.67 0.0  45.0  0.045   !   Sphingobium sp. AP50, whole genome shotgun sequence                                                                                                 
MEKI01000018.1       -                lina-combo-v1 -               cm  1        56     4302     4247    -      no    1     0.71 0.0  45.0  0.046   !   Acidobacteria bacterium RBG_13_68_16 RBG_13_scaffold_1425, whole genome shotgun sequence                                                            
CAIMLX010000213.1    -                lina-combo-v1 -               cm  1        56     30446    30497   +      no    1     0.77 0.2  45.0  0.046   !   uncultured Rhizobiales bacterium isolate Loclat_bin-01400 genome assembly, contig: bin-01400:213/280, whole genome shotgun sequence                 
JACPVJ010000201.1    -                lina-combo-v1 -               cm  1        56     1742     1791    +      no    1     0.72 0.0  45.0  0.046   !   Myxococcales bacterium isolate NC_groundwater_781_Ag_S2p5_70_11 JBCH_GD18_4_SO25_S179_scaffold_836635, whole genome shotgun sequence                
MWAR01000149.1       -                lina-combo-v1 -               cm  1        56     9415     9463    +      no    1     0.55 0.0  45.0  0.046   !   Bacterium ADurb.Bin374 isolate ADurb.Bin374 BWY66_contig000149, whole genome shotgun sequence                                                       
NZ_SLZQ01000005.1    -                lina-combo-v1 -               cm  1        56     207231   207180  -      no    1     0.6  0.0  44.9  0.047   !   Paucimonas lemoignei strain DSM 7445 Ga0244659_105, whole genome shotgun sequence                                                                   
JAFKJY010000078.1    -                lina-combo-v1 -               cm  1        56     31518    31572   +      no    1     0.73 0.0  44.9  0.047   !   Hyphomicrobiales bacterium isolate SCN18_10_11_15_R4_B_69_13 SCN18_10_11_15_R4_B_scaffold_408, whole genome shotgun sequence                        
JACQRQ010000068.1    -                lina-combo-v1 -               cm  1        56     3302     3248    -      no    1     0.73 0.1  44.9  0.047   !   Elusimicrobia bacterium isolate NC_groundwater_1363_Ag_S-0.2um_60_33 S_p2_S4_coassembly_k141_1051778, whole genome shotgun sequence                 
JACPRI010000319.1    -                lina-combo-v1 -               cm  1        56     4147     4200    +      no    1     0.7  0.0  44.9  0.048   !   Verrucomicrobia bacterium isolate NC_groundwater_675_Ag_B-0.1um_59_41 B_1_S1_Biohub_coassembly_k141_3761050, whole genome shotgun sequence          
NC_021658.1          -                lina-combo-v1 -               cm  1        56     5667011  5666953 -      no    1     0.78 1.3  44.9  0.048   !   Sorangium cellulosum So0157-2, complete sequence                                                                                                    
NZ_PZZM01000001.1    -                lina-combo-v1 -               cm  1        56     3208547  3208491 -      no    1     0.68 0.0  44.9  0.048   !   Bosea sp. 124 Ga0213554_11, whole genome shotgun sequence                                                                                           
DBMR01000002.1       -                lina-combo-v1 -               cm  1        56     3246     3193    -      no    1     0.65 0.0  44.9  0.048   !   TPA_asm: Verrucomicrobia subdivision 3 bacterium UBA693 UBA693_contig_5646, whole genome shotgun sequence                                           
NZ_JH725147.1        -                lina-combo-v1 -               cm  1        56     1006896  1006842 -      no    1     0.53 0.0  44.9  0.048   !   Bartonella tamiae Th239 supercont1.1, whole genome shotgun sequence                                                                                 
NZ_CVJQ01000001.1    -                lina-combo-v1 -               cm  1        56     2505439  2505387 -      no    1     0.74 0.2  44.9  0.049   !   Phenylobacterium immobile (ATCC 35973) strain (strain E), whole genome shotgun sequence                                                             
VGXW01000050.1       -                lina-combo-v1 -               cm  1        56     903      851     -      no    1     0.83 4.9  44.8  0.049   !   Planctomycetes bacterium isolate K_DeepCast_100m_mx_218 K_DeepCast_100m_mx_218_Ga0194127_10003594, whole genome shotgun sequence                    
JAEUHE010000183.1    -                lina-combo-v1 -               cm  1        56     17662    17610   -      no    1     0.57 0.0  44.8  0.049   !   Verrucomicrobiales bacterium isolate new MAG-9 k141_393232, whole genome shotgun sequence                                                           
NZ_SSOC01000007.1    -                lina-combo-v1 -               cm  1        56     192273   192329  +      no    1     0.72 0.2  44.8  0.05    !   Azoarcus nasutitermitis strain CC-YHH838 contig07, whole genome shotgun sequence                                                                    
NZ_NQVN01000004.1    -                lina-combo-v1 -               cm  1        56     18718    18663   -      no    1     0.73 0.7  44.8  0.05    !   Pleomorphomonas carboxyditropha strain SVCO-16 NODE_4_length_277903_cov_23.0678, whole genome shotgun sequence                                      
JQCU01000363.1       -                lina-combo-v1 -               cm  1        56     270      220     -      no    1     0.51 0.0  44.8  0.05    !   Acinetobacter idrijaensis strain MII contig_437, whole genome shotgun sequence                                                                      
NZ_KB849586.1        -                lina-combo-v1 -               cm  1        56     51512    51462   -      no    1     0.51 0.0  44.8  0.05    !   Acinetobacter schindleri CIP 107287 acLsx-supercont1.7, whole genome shotgun sequence                                                               
NZ_KB849588.1        -                lina-combo-v1 -               cm  1        56     7453     7403    -      no    1     0.51 0.0  44.8  0.05    !   Acinetobacter schindleri CIP 107287 acLsx-supercont1.9, whole genome shotgun sequence                                                               
NZ_KB850117.1        -                lina-combo-v1 -               cm  1        56     24500    24550   +      no    1     0.51 0.0  44.8  0.05    !   Acinetobacter variabilis strain NIPH 2171 acLsq-supercont1.7, whole genome shotgun sequence                                                         
NZ_CP065053.1        -                lina-combo-v1 -               cm  1        56     5365958  5365909 -      no    1     0.66 0.0  44.8  0.05    !   Massilia sp. CCM 8941 chromosome, complete genome                                                                                                   
