#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                   
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                          
DBTI01000094.1       -                Sodium     RF03071         cm  1        55     31308    31258   -      no    1     0.55 0.0  53.7  1.7e-05 !   MAG TPA_asm: Ruminococcaceae bacterium UBA1320 UBA1320_contig_35219, whole genome shotgun sequence                                                      
NZ_RXHQ01000007.1    -                Sodium     RF03071         cm  1        55     107883   107827  -      no    1     0.42 0.0  53.7  1.7e-05 !   Xylanivirga thermophila strain SYSU GA17129 Scaffold7_1, whole genome shotgun sequence                                                                  
NZ_JAENHN010000032.1 -                Sodium     RF03071         cm  1        55     35954    36013   +      no    1     0.37 0.0  53.6  1.8e-05 !   Clostridium sp. YIM B02505 GCM70020050_32, whole genome shotgun sequence                                                                                
NZ_BALY01000023.1    -                Sodium     RF03071         cm  1        55     11803    11744   -      no    1     0.35 0.0  53.5  1.9e-05 !   Lactobacillus hamsteri DSM 5661 = JCM 6256, whole genome shotgun sequence                                                                               
NZ_CP072197.1        -                Sodium     RF03071         cm  1        55     2171355  2171411 +      no    1     0.39 0.0  53.4  2e-05   !   Lactobacillus crispatus strain ATCC 33820 chromosome, complete genome                                                                                   
NZ_AZEL01000056.1    -                Sodium     RF03071         cm  1        55     48905    48961   +      no    1     0.39 0.0  53.4  2.1e-05 !   Lactobacillus gallinarum DSM 10532 = JCM 2011 strain DSM 10532 NODE_94, whole genome shotgun sequence                                                   
NZ_CP073653.1        -                Sodium     RF03071         cm  1        55     3830411  3830358 -      no    1     0.43 0.0  53.3  2.1e-05 !   Clostridium beijerinckii strain DSM 791 chromosome, complete genome                                                                                     
NZ_CAKD01000014.1    -                Sodium     RF03071         cm  1        55     15101    15158   +      no    1     0.4  0.0  53.3  2.1e-05 !   Lactobacillus pasteurii DSM 23907 = CRBIP 24.76 strain type strain:CRBIP 24.76, whole genome shotgun sequence                                           
NZ_QFGA01000001.1    -                Sodium     RF03071         cm  1        55     1698456  1698398 -      no    1     0.49 0.0  53.3  2.2e-05 !   Pelotomaculum schinkii strain HH Psch_contig000001, whole genome shotgun sequence                                                                       
NZ_CP015756.1        -                Sodium     RF03071         cm  1        55     1392106  1392163 +      no    1     0.4  0.0  53.3  2.2e-05 !   Clostridium estertheticum subsp. estertheticum strain DSM 8809 chromosome, complete genome                                                              
NZ_AZFO01000025.1    -                Sodium     RF03071         cm  1        55     6168     6113    -      no    1     0.34 0.0  53.2  2.3e-05 !   Lactobacillus ultunensis DSM 16047 Scaffold25, whole genome shotgun sequence                                                                            
AP024169.1           -                Sodium     RF03071         cm  1        55     328847   328786  -      no    1     0.29 0.1  53.1  2.4e-05 !   Lachnospiraceae bacterium TB5 DNA, complete genome                                                                                                      
JAGFXP010000005.1    -                Sodium     RF03071         cm  1        55     60646    60593   -      no    1     0.41 0.0  53.1  2.4e-05 !   Firmicutes bacterium isolate CTSoil_065 scaffold_11, whole genome shotgun sequence                                                                      
NZ_JAGGLT010000061.1 -                Sodium     RF03071         cm  1        55     167      223     +      no    1     0.44 0.0  53.1  2.4e-05 !   Thermoanaerobacterium butyriciformans strain DSM 101588 Ga0454153_61, whole genome shotgun sequence                                                     
NZ_LGTC01000001.1    -                Sodium     RF03071         cm  1        55     2932215  2932166 -      no    1     0.48 0.0  52.8  2.8e-05 !   Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933 ctg1, whole genome shotgun sequence                                                              
NZ_AYZG01000005.1    -                Sodium     RF03071         cm  1        55     33197    33150   -      no    1     0.33 0.0  52.8  2.8e-05 !   Lactobacillus taiwanensis DSM 21401 NODE_9, whole genome shotgun sequence                                                                               
NZ_FOBL01000001.1    -                Sodium     RF03071         cm  1        55     139818   139772  -      no    1     0.45 0.0  52.8  2.9e-05 !   Alkalibacterium putridalgicola strain DSM 19182, whole genome shotgun sequence                                                                          
JAHLFT010000076.1    -                Sodium     RF03071         cm  1        55     9661     9711    +      no    1     0.33 0.0  52.8  2.9e-05 !   MAG: Candidatus Lactobacillus pullistercoris isolate F6-686 F6M83__C66739_L32125, whole genome shotgun sequence                                         
NZ_BFBY01000005.1    -                Sodium     RF03071         cm  1        55     18660    18707   +      no    1     0.33 0.0  52.8  3e-05   !   Lactobacillus rodentium strain DSM 24759 sequence05, whole genome shotgun sequence                                                                      
NZ_JAFEMV010000001.1 -                Sodium     RF03071         cm  1        55     417171   417216  +      no    1     0.48 0.0  52.7  3.1e-05 !   Desemzia sp. RIT 804 1, whole genome shotgun sequence                                                                                                   
NZ_JAHLEF010000003.1 -                Sodium     RF03071         cm  1        55     216502   216449  -      no    1     0.41 0.0  52.4  3.7e-05 !   Clostridium sp. CF012 contig00003, whole genome shotgun sequence                                                                                        
DHGV01000038.1       -                Sodium     RF03071         cm  1        55     26721    26777   +      no    1     0.49 0.0  52.4  3.7e-05 !   MAG TPA_asm: Pelotomaculum sp. UBA4789 UBA4789_contig_22883, whole genome shotgun sequence                                                              
NZ_PREX01000001.1    -                Sodium     RF03071         cm  1        55     36500    36454   -      no    1     0.45 0.0  52.3  3.9e-05 !   Alkalibacterium sp. MB6 NODE_1_length_217741_cov_105.947, whole genome shotgun sequence                                                                 
NZ_BJUY01000017.1    -                Sodium     RF03071         cm  1        55     34748    34702   -      no    1     0.45 0.0  52.3  3.9e-05 !   Alkalibacterium kapii strain NBRC 103247 sequence17, whole genome shotgun sequence                                                                      
NZ_FNYW01000001.1    -                Sodium     RF03071         cm  1        55     440      486     +      no    1     0.45 0.0  52.3  3.9e-05 !   Alkalibacterium gilvum strain DSM 25751, whole genome shotgun sequence                                                                                  
NZ_FOLT01000001.1    -                Sodium     RF03071         cm  1        55     190528   190574  +      no    1     0.45 0.0  52.3  3.9e-05 !   Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence                                                                             
DBEP01000051.1       -                Sodium     RF03071         cm  1        55     35838    35888   +      no    1     0.49 0.0  52.2  4e-05   !   MAG TPA_asm: Lachnoclostridium sp. UBA903 UBA903_contig_6678, whole genome shotgun sequence                                                             
LNDB01000007.1       -                Sodium     RF03071         cm  1        55     96969    97022   +      no    1     0.46 0.0  52.1  4.3e-05 !   MAG: Candidatus Dichloromethanomonas elyunquensis isolate RM contig000007, whole genome shotgun sequence                                                
NZ_FOSJ01000004.1    -                Sodium     RF03071         cm  1        55     9170     9216    +      no    1     0.47 0.0  52.1  4.4e-05 !   Marinilactibacillus piezotolerans strain DSM 16108, whole genome shotgun sequence                                                                       
NZ_FMZD01000001.1    -                Sodium     RF03071         cm  1        55     23816    23770   -      no    1     0.47 0.0  52.1  4.4e-05 !   Marinilactibacillus psychrotolerans strain DSM 19582, whole genome shotgun sequence                                                                     
NZ_QPJT01000005.1    -                Sodium     RF03071         cm  1        55     241116   241170  +      no    1     0.53 0.0  52.0  4.6e-05 !   Anaerobacterium chartisolvens strain DSM 27016 Ga0244570_105, whole genome shotgun sequence                                                             
CP060096.1           -                Sodium     RF03071         cm  1        55     1620254  1620202 -      no    1     0.36 0.0  52.0  4.7e-05 !   Thermophilic bacterium 3443-3Ac chromosome, complete genome                                                                                             
DOTD01000058.1       -                Sodium     RF03071         cm  1        55     2647     2702    +      no    1     0.43 0.0  51.9  4.8e-05 !   MAG TPA_asm: Desulfotomaculum sp. isolate UBA9903 contig_2946, whole genome shotgun sequence                                                            
DBTX01000084.1       -                Sodium     RF03071         cm  1        55     3760     3816    +      no    1     0.46 0.0  51.9  4.8e-05 !   MAG TPA_asm: Hungateiclostridiaceae bacterium UBA1305 UBA1305_contig_9597, whole genome shotgun sequence                                                
WRKI01000308.1       -                Sodium     RF03071         cm  1        55     6037     6088    +      no    1     0.58 0.0  51.9  4.9e-05 !   Spirochaetes bacterium isolate Th196P1bin3 JGI24700J35501_10930683, whole genome shotgun sequence                                                       
JACMJL010000201.1    -                Sodium     RF03071         cm  1        55     5473     5414    -      no    1     0.27 0.2  51.6  5.9e-05 !   MAG: Clostridiaceae bacterium isolate ES-bin-163 ES-bin-163-contig-k141_7655957, whole genome shotgun sequence                                          
NZ_MCGV01000001.1    -                Sodium     RF03071         cm  1        55     1731122  1731177 +      no    1     0.38 0.0  51.4  6.7e-05 !   Clostridium pasteurianum strain GL11 contig.1, whole genome shotgun sequence                                                                            
DNPQ01000558.1       -                Sodium     RF03071         cm  1        55     29       99      +      no    1     0.48 0.0  51.3  6.9e-05 !   TPA_asm: Firmicutes bacterium isolate UBA8347 contig_81097, whole genome shotgun sequence                                                               
NZ_AUEI01000008.1    -                Sodium     RF03071         cm  1        55     63019    62972   -      no    1     0.38 0.0  51.3  7e-05   !   Lactobacillus psittaci DSM 15354 H628DRAFT_scaffold00005.5_C, whole genome shotgun sequence                                                             
AP009389.1           -                Sodium     RF03071         cm  1        55     609797   609856  +      no    1     0.53 0.0  51.3  7e-05   !   Pelotomaculum thermopropionicum SI DNA, complete genome                                                                                                 
NZ_PVXP01000085.1    -                Sodium     RF03071         cm  1        55     10096    10149   +      no    1     0.31 0.0  51.2  7.6e-05 !   Clostridium luticellarii strain DSM 29923 CLLU_contig000085, whole genome shotgun sequence                                                              
NZ_JAGFVM010000003.1 -                Sodium     RF03071         cm  1        55     65034    65080   +      no    1     0.47 0.0  51.1  7.7e-05 !   Marinilactibacillus sp. M4U5P12 84, whole genome shotgun sequence                                                                                       
NZ_FOQE01000006.1    -                Sodium     RF03071         cm  1        55     60631    60676   +      no    1     0.46 0.0  50.9  8.6e-05 !   Pisciglobus halotolerans strain DSM 27630, whole genome shotgun sequence                                                                                
NZ_JH556658.1        -                Sodium     RF03071         cm  1        55     548863   548918  +      no    1     0.48 0.0  50.9  8.7e-05 !   Hungateiclostridium cellulolyticum CD2 Acecescaffold_8, whole genome shotgun sequence                                                                   
DBTU01000044.1       -                Sodium     RF03071         cm  1        55     58138    58190   +      no    1     0.38 0.0  50.9  8.9e-05 !   MAG TPA_asm: Lachnoclostridium sp. UBA1308 UBA1308_contig_4563, whole genome shotgun sequence                                                           
SFHY01000051.1       -                Sodium     RF03071         cm  1        55     6025     5977    -      no    1     0.39 0.0  50.8  9.1e-05 !   Lactobacillus delbrueckii isolate W1P13.016 Contig2340, whole genome shotgun sequence                                                                   
NZ_BOCG01000444.1    -                Sodium     RF03071         cm  1        55     588      540     -      no    1     0.39 0.0  50.8  9.1e-05 !   Lactobacillus nasalidis strain YZ01 sequence444, whole genome shotgun sequence                                                                          
NZ_AZCR01000015.1    -                Sodium     RF03071         cm  1        55     20524    20476   -      no    1     0.39 0.0  50.8  9.1e-05 !   Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012 strain DSM 20074 Scaffold15, whole genome shotgun sequence                            
NZ_AUEG01000001.1    -                Sodium     RF03071         cm  1        55     95120    95073   -      no    1     0.5  0.0  50.8  9.4e-05 !   Lacticigenium napthae DSM 19658 H626DRAFT_scaffold00001.1_C, whole genome shotgun sequence                                                              
CADDXC010000001.1    -                Sodium     RF03071         cm  1        55     1156963  1156907 -      no    1     0.35 0.0  50.8  9.5e-05 !   Clostridiaceae bacterium isolate BL-3 genome assembly, contig: CLOSBL3_Contig_1, whole genome shotgun sequence                                          
JAAVAW010000012.1    -                Sodium     RF03071         cm  1        55     32309    32262   -      no    1     0.35 0.0  50.6  0.0001  !   Lactobacillus sp. isolate Mgla_MAG_37-bin_4 c_000000023616, whole genome shotgun sequence                                                               
JAENZP010000003.1    -                Sodium     RF03071         cm  1        55     40012    39952   -      no    1     0.48 0.0  50.6  0.00011 !   MAG: Desulfallas geothermicus isolate BM5_bin.10 BM5_bin10_NODE_11_length_294502_cov_220.472465, whole genome shotgun sequence                          
JAATEZ010000287.1    -                Sodium     RF03071         cm  1        55     4090     4136    +      no    1     0.49 0.0  50.4  0.00012 !   Lactobacillales bacterium isolate bin_153 k141_2818909, whole genome shotgun sequence                                                                   
NZ_QFGA01000001.1    -                Sodium     RF03071         cm  1        55     1700552  1700493 -      no    1     0.55 0.0  50.4  0.00012 !   Pelotomaculum schinkii strain HH Psch_contig000001, whole genome shotgun sequence                                                                       
NZ_AYZC01000007.1    -                Sodium     RF03071         cm  1        55     32532    32590   +      no    1     0.34 0.0  50.4  0.00012 !   Lactobacillus acetotolerans DSM 20749 = JCM 3825 strain DSM 20749 Scaffold7, whole genome shotgun sequence                                              
NZ_QFGA01000001.1    -                Sodium     RF03071         cm  1        55     1700825  1700766 -      no    1     0.53 0.0  50.3  0.00012 !   Pelotomaculum schinkii strain HH Psch_contig000001, whole genome shotgun sequence                                                                       
NZ_FXLN01000003.1    -                Sodium     RF03071         cm  1        55     60384    60322   -      no    1     0.41 0.0  50.2  0.00013 !   Clostridium merdae strain Marseille-P2953, whole genome shotgun sequence                                                                                
NZ_SPQQ01000011.1    -                Sodium     RF03071         cm  1        55     120858   120915  +      no    1     0.45 0.0  50.0  0.00015 !   Desulfosporosinus fructosivorans strain 63.6F NODE_11_length_140071_cov_35.809081, whole genome shotgun sequence                                        
JAAVAU010000005.1    -                Sodium     RF03071         cm  1        55     58990    59040   +      no    1     0.35 0.0  50.0  0.00015 !   Lactobacillus sp. isolate Mgla_MAG_30-bin_5 c_000000006601, whole genome shotgun sequence                                                               
NZ_JAESWC010000002.1 -                Sodium     RF03071         cm  1        55     812998   813055  +      no    1     0.36 0.0  50.0  0.00015 !   Clostridium sp. YIM B02515 GCM70020049_2, whole genome shotgun sequence                                                                                 
VLTH01000001.1       -                Sodium     RF03071         cm  1        55     355345   355397  +      no    1     0.42 0.0  49.9  0.00016 !   UNVERIFIED_CONTAM: Acetivibrio alkalicellulosi strain DSM 17461 CloalDRAFT_CAG.1, whole genome shotgun sequence                                         
NZ_BNDT01000007.1    -                Sodium     RF03071         cm  1        55     12887    12843   -      no    1     0.51 0.0  49.9  0.00016 !   Lactococcus taiwanensis strain NBRC 109049 contig7, whole genome shotgun sequence                                                                       
NZ_FOXW01000003.1    -                Sodium     RF03071         cm  1        55     301582   301535  -      no    1     0.42 0.0  49.8  0.00017 !   Desemzia incerta strain DSM 20581, whole genome shotgun sequence                                                                                        
NZ_BFAV01000073.1    -                Sodium     RF03071         cm  1        55     14412    14361   -      no    1     0.48 0.0  49.7  0.00018 !   Desulfocucumis palustris strain NAW-5 NODE_73, whole genome shotgun sequence                                                                            
JAAYHZ010000195.1    -                Sodium     RF03071         cm  1        55     8548     8494    -      no    1     0.4  0.0  49.7  0.00018 !   MAG: Clostridiaceae bacterium isolate AS09scLD_42 194348_AS09, whole genome shotgun sequence                                                            
NZ_JQMX01000001.1    -                Sodium     RF03071         cm  1        55     644245   644290  +      no    1     0.48 0.0  49.5  0.0002  !   Carnobacterium maltaromaticum DSM 20342 strain MX5 BR77DRAFT_scf7180000000010_quiver_dupTrim_1232.1_C, whole genome shotgun sequence                    
NZ_OEQH01000001.1    -                Sodium     RF03071         cm  1        55     377898   377963  +      no    1     0.44 0.0  49.5  0.0002  !   Clostridium minihomine strain Marseille-P4642, whole genome shotgun sequence                                                                            
NZ_QPJT01000007.1    -                Sodium     RF03071         cm  1        55     35565    35509   -      no    1     0.47 0.0  49.5  0.0002  !   Anaerobacterium chartisolvens strain DSM 27016 Ga0244570_107, whole genome shotgun sequence                                                             
JAAYQM010000060.1    -                Sodium     RF03071         cm  1        55     1112     1055    -      no    1     0.4  0.0  49.5  0.0002  !   MAG: Clostridiales bacterium isolate AS22ysBPME_47 153867_AS22, whole genome shotgun sequence                                                           
DFRY01000061.1       -                Sodium     RF03071         cm  1        55     27033    27083   +      no    1     0.47 0.0  49.4  0.00021 !   MAG TPA_asm: Ruminococcaceae bacterium UBA3451 UBA3451_contig_788, whole genome shotgun sequence                                                        
NZ_VLLR01000001.1    -                Sodium     RF03071         cm  1        55     1710390  1710447 +      no    1     0.31 0.0  49.3  0.00022 !   Lactobacillus sp. LL6 chrom_contig1, whole genome shotgun sequence                                                                                      
NZ_JAHLDU010000006.1 -                Sodium     RF03071         cm  1        55     169763   169705  -      no    1     0.36 0.0  49.2  0.00024 !   Clostridium sp. DSM 17811 contig00006, whole genome shotgun sequence                                                                                    
NZ_CP048000.1        -                Sodium     RF03071         cm  1        55     1539738  1539686 -      no    1     0.4  0.0  49.0  0.00027 !   Anaerocolumna sedimenticola strain CBA3638 chromosome, complete genome                                                                                  
JACMJL010000220.1    -                Sodium     RF03071         cm  1        55     31202    31261   +      no    1     0.35 0.0  48.9  0.00029 !   MAG: Clostridiaceae bacterium isolate ES-bin-163 ES-bin-163-contig-k141_8294169, whole genome shotgun sequence                                          
NZ_CP017706.1        -                Sodium     RF03071         cm  1        55     1216298  1216241 -      no    1     0.33 0.0  48.8  0.0003  !   Lactobacillus amylovorus DSM 20531 chromosome, complete genome                                                                                          
NZ_VUMX01000024.1    -                Sodium     RF03071         cm  1        55     6489     6539    +      no    1     0.41 0.0  48.7  0.00032 !   Lactobacillus porci strain Bifido-178-WT-2B seq24, whole genome shotgun sequence                                                                        
NZ_KE136523.1        -                Sodium     RF03071         cm  1        55     1402686  1402731 +      no    1     0.48 0.0  48.7  0.00033 !   Enterococcus saccharolyticus subsp. saccharolyticus ATCC 43076 acyDA-supercont2.2, whole genome shotgun sequence                                        
NZ_CP039712.1        -                Sodium     RF03071         cm  1        55     584091   584141  +      no    1     0.41 0.0  48.7  0.00033 !   Vagococcus zengguangii strain MN-17 chromosome, complete genome                                                                                         
NZ_JQLO01000001.1    -                Sodium     RF03071         cm  1        55     2214240  2214194 -      no    1     0.51 0.0  48.7  0.00033 !   Carnobacterium divergens DSM 20623 strain 66 BR52DRAFT_scf7180000000002_quiver_dupTrim_7960.1_C, whole genome shotgun sequence                          
NZ_LT992558.1        -                Sodium     RF03071         cm  1        55     395448   395494  +      no    1     0.51 0.0  48.7  0.00033 !   Carnobacterium divergens strain MFPA43A1505 chromosome MFPA43A1405, whole genome shotgun sequence                                                       
DBTM01000092.1       -                Sodium     RF03071         cm  1        55     26013    25963   -      no    1     0.53 0.0  48.6  0.00034 !   MAG TPA_asm: Clostridiales bacterium UBA1316 UBA1316_contig_78312, whole genome shotgun sequence                                                        
NZ_JQMX01000001.1    -                Sodium     RF03071         cm  1        55     2216968  2216922 -      no    1     0.51 0.0  48.6  0.00034 !   Carnobacterium maltaromaticum DSM 20342 strain MX5 BR77DRAFT_scf7180000000010_quiver_dupTrim_1232.1_C, whole genome shotgun sequence                    
NZ_AZDU01000032.1    -                Sodium     RF03071         cm  1        55     9571     9523    -      no    1     0.41 0.0  48.6  0.00035 !   Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162 strain DSM 19284 Scaffold32, whole genome shotgun sequence                                
NZ_FOMN01000005.1    -                Sodium     RF03071         cm  1        55     9831     9775    -      no    1     0.37 0.0  48.5  0.00037 !   Lactobacillus bombicola strain R-53102, whole genome shotgun sequence                                                                                   
NZ_PVTO01000002.1    -                Sodium     RF03071         cm  1        55     34950    34904   -      no    1     0.47 0.0  48.4  0.00039 !   Alkalibacterium olivapovliticus strain DSM 13175 Ga0180996_102, whole genome shotgun sequence                                                           
NZ_AYYU01000004.1    -                Sodium     RF03071         cm  1        55     80014    79967   -      no    1     0.4  0.0  48.4  0.00039 !   Lactobacillus jensenii DSM 20557 Scaffold4, whole genome shotgun sequence                                                                               
NZ_FRFD01000003.1    -                Sodium     RF03071         cm  1        55     15198    15142   -      no    1     0.42 0.0  48.3  0.0004  !   Anaerocolumna xylanovorans DSM 12503, whole genome shotgun sequence                                                                                     
KB911066.1           -                Sodium     RF03071         cm  1        55     636492   636430  -      no    1     0.44 0.0  48.3  0.0004  !   Clostridium sporosphaeroides DSM 1294 strain VPI 4527 genomic scaffold G340DRAFT_scaffold00001.1, whole genome shotgun sequence                         
NZ_CP038865.1        -                Sodium     RF03071         cm  1        55     1399417  1399367 -      no    1     0.45 0.0  48.1  0.00046 !   Vagococcus sp. CF-49 chromosome, complete genome                                                                                                        
NZ_JAFLWA010000003.1 -                Sodium     RF03071         cm  1        55     52953    53001   +      no    1     0.47 0.0  48.0  0.00049 !   Enterococcus sp. DIV0660C scaffold1.3, whole genome shotgun sequence                                                                                    
NZ_JANL01000008.1    -                Sodium     RF03071         cm  1        55     140716   140670  -      no    1     0.47 0.0  47.9  0.00051 !   Alkalibacterium sp. AK22 AUG3_contig_12, whole genome shotgun sequence                                                                                  
NZ_JPNB01000001.1    -                Sodium     RF03071         cm  1        55     1060497  1060445 -      no    1     0.4  0.0  47.9  0.00051 !   Kineothrix alysoides strain KNHs209 CC90DRAFT_scf7180000000010_quiver.1_C, whole genome shotgun sequence                                                
NZ_JQNF01000005.1    -                Sodium     RF03071         cm  1        55     404511   404558  +      no    1     0.42 0.0  47.8  0.00054 !   Carnobacterium jeotgali MS3 BP18DRAFT_scf7180000000062_quiver.2_C, whole genome shotgun sequence                                                        
NZ_BCVK01000029.1    -                Sodium     RF03071         cm  1        55     1339     1295    -      no    1     0.51 0.0  47.8  0.00056 !   Lactococcus lactis subsp. cremoris NBRC 100676, whole genome shotgun sequence                                                                           
NZ_FOMN01000007.1    -                Sodium     RF03071         cm  1        55     8156     8204    +      no    1     0.41 0.0  47.8  0.00056 !   Lactobacillus bombicola strain R-53102, whole genome shotgun sequence                                                                                   
MVRN01000059.1       -                Sodium     RF03071         cm  1        55     34087    34148   +      no    1     0.52 0.0  47.7  0.00057 !   MAG: Pelotomaculum sp. PtaU1.Bin035 A4E55_contig000059, whole genome shotgun sequence                                                                   
CAJUTO010000002.1    -                Sodium     RF03071         cm  1        55     89136    89088   -      no    1     0.43 0.0  47.7  0.00058 !   uncultured Lactobacillus sp. isolate MGBC166701 genome assembly, contig: MGBC166701.2, whole genome shotgun sequence                                    
NZ_AZGN01000003.1    -                Sodium     RF03071         cm  1        55     144631   144679  +      no    1     0.43 0.0  47.7  0.00058 !   Lactobacillus intestinalis DSM 6629 NODE_5, whole genome shotgun sequence                                                                               
NZ_AUCD01000018.1    -                Sodium     RF03071         cm  1        55     9282     9236    -      no    1     0.51 0.0  47.7  0.0006  !   Atopococcus tabaci DSM 17538 G470DRAFT_scaffold00017.17_C, whole genome shotgun sequence                                                                
QZIW01000036.1       -                Sodium     RF03071         cm  1        55     14849    14789   -      no    1     0.54 0.0  47.6  0.0006  !   Ammonifex sp. isolate SURF_55 Ga0104751_1003834, whole genome shotgun sequence                                                                          
DLFX01000044.1       -                Sodium     RF03071         cm  1        55     11805    11859   +      no    1     0.51 0.0  47.6  0.00061 !   TPA_asm: Firmicutes bacterium UBA7709 UBA7709_contig_4375, whole genome shotgun sequence                                                                
VMEE01000022.1       -                Sodium     RF03071         cm  1        55     22899    22846   -      no    1     0.52 0.0  47.5  0.00064 !   MAG: Dehalobacter sp. 4CP k141_61684, whole genome shotgun sequence                                                                                     
NZ_CP007033.1        -                Sodium     RF03071         cm  1        55     48582    48529   -      no    1     0.52 0.0  47.5  0.00064 !   Dehalobacter restrictus DSM 9455 strain PER-K23 chromosome, complete genome                                                                             
NZ_MAEJ01000030.1    -                Sodium     RF03071         cm  1        55     224742   224790  +      no    1     0.47 0.0  47.5  0.00066 !   Enterococcus sp. JM4C 4C_contig_7, whole genome shotgun sequence                                                                                        
NZ_FNZU01000002.1    -                Sodium     RF03071         cm  1        55     175599   175553  -      no    1     0.47 0.0  47.4  0.00069 !   Alkalibacterium pelagium strain DSM 19183, whole genome shotgun sequence                                                                                
NZ_FNFK01000005.1    -                Sodium     RF03071         cm  1        55     47467    47513   +      no    1     0.47 0.0  47.4  0.00069 !   Alkalibacterium thalassium strain DSM 19181, whole genome shotgun sequence                                                                              
DBEP01000008.1       -                Sodium     RF03071         cm  1        55     23243    23296   +      no    1     0.39 0.0  47.3  0.00072 !   MAG TPA_asm: Lachnoclostridium sp. UBA903 UBA903_contig_2987, whole genome shotgun sequence                                                             
NZ_QFGA01000001.1    -                Sodium     RF03071         cm  1        55     1701128  1701069 -      no    1     0.55 0.0  47.2  0.00077 !   Pelotomaculum schinkii strain HH Psch_contig000001, whole genome shotgun sequence                                                                       
NZ_JAEEGC010000095.1 -                Sodium     RF03071         cm  1        55     6923     6976    +      no    1     0.39 0.0  47.2  0.00078 !   Clostridium sp. PL3 NG-25456_PL3_lib407054_6879_1_1_contig_95, whole genome shotgun sequence                                                            
JAENYF010000027.1    -                Sodium     RF03071         cm  1        55     40941    40990   +      no    1     0.5  0.0  47.2  0.00079 !   MAG: Desulfallas geothermicus isolate B5_bin.4 B5_bin4_NODE_271_length_45542_cov_11.295359, whole genome shotgun sequence                               
NZ_NGJU01000014.1    -                Sodium     RF03071         cm  1        55     18051    18100   +      no    1     0.46 0.0  47.2  0.0008  !   Vagococcus salmoninarum strain NCFB 2777 14, whole genome shotgun sequence                                                                              
NZ_FMTF01000001.1    -                Sodium     RF03071         cm  1        55     365758   365715  -      no    1     0.52 0.0  47.1  0.00084 !   Lactococcus lactis strain ATCC 19435, whole genome shotgun sequence                                                                                     
FXYJ02000003.1       -                Sodium     RF03071         cm  1        55     261583   261535  -      no    1     0.57 0.0  46.9  0.00093 !   Ruminococcaceae bacterium HV4-5-B5C genome assembly, contig: NODE_3_length_397916_cov_1062.09_ID_5, whole genome shotgun sequence                       
NZ_JXKD01000020.1    -                Sodium     RF03071         cm  1        55     10110    10062   -      no    1     0.43 0.0  46.9  0.00096 !   Enterococcus aquimarinus strain DSM 17690 Scaffold20, whole genome shotgun sequence                                                                     
DDXI01000184.1       -                Sodium     RF03071         cm  1        55     572      624     +      no    1     0.43 0.0  46.7  0.001   !   MAG TPA_asm: Peptococcaceae bacterium UBA2264 UBA2264_contig_5070, whole genome shotgun sequence                                                        
DIEU01000063.1       -                Sodium     RF03071         cm  1        55     12838    12890   +      no    1     0.43 0.0  46.7  0.001   !   TPA_asm: Firmicutes bacterium UBA5766 UBA5766_contig_26743, whole genome shotgun sequence                                                               
NZ_JQIV01000006.1    -                Sodium     RF03071         cm  1        55     189020   189067  +      no    1     0.44 0.0  46.7  0.001   !   Carnobacterium inhibens subsp. inhibens DSM 13024 strain K1 BR65DRAFT_scf7180000000016_quiver.6_C, whole genome shotgun sequence                        
NZ_FNJW01000008.1    -                Sodium     RF03071         cm  1        55     116388   116435  +      no    1     0.44 0.0  46.7  0.001   !   Carnobacterium viridans strain MPL-11, whole genome shotgun sequence                                                                                    
CAIFEX010000047.1    -                Sodium     RF03071         cm  1        55     5208     5155    -      no    1     0.35 0.0  46.7  0.0011  !   uncultured Clostridium sp. isolate UMB00080 genome assembly, contig: NODE_1113_length_8506_cov_15.247071, whole genome shotgun sequence                 
NZ_JQLU01000004.1    -                Sodium     RF03071         cm  1        55     108261   108306  +      no    1     0.52 0.0  46.6  0.0011  !   Carnobacterium gallinarum DSM 4847 strain MT44 BR43DRAFT_scf7180000000013_quiver.4_C, whole genome shotgun sequence                                     
NZ_AZFM01000033.1    -                Sodium     RF03071         cm  1        55     8060     8010    -      no    1     0.37 0.0  46.6  0.0011  !   Lactobacillus kalixensis DSM 16043 Scaffold33, whole genome shotgun sequence                                                                            
CABJBA010000012.1    -                Sodium     RF03071         cm  1        55     154138   154194  +      no    1     0.35 0.0  46.6  0.0011  !   Clostridiaceae bacterium isolate MGYG-HGUT-00145 genome assembly, contig: .21673_4_80.12, whole genome shotgun sequence                                 
NZ_FWXH01000010.1    -                Sodium     RF03071         cm  1        55     60366    60427   +      no    1     0.44 0.0  46.6  0.0011  !   Clostridium acidisoli DSM 12555, whole genome shotgun sequence                                                                                          
