#target_name         target_accession query_name               query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                               
JAAYCJ010000321.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2828     2780    -      no    1     0.73 0.0  56.2  3e-07   !   Phycisphaerae bacterium isolate AS06rmzACSIP_418 543678_AS06, whole genome shotgun sequence                                                         
MGUX01000096.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2145     2095    -      no    1     0.61 0.0  43.7  0.00094 !   Elusimicrobia bacterium RIFCSPLOWO2_12_FULL_59_9 rifcsplowo2_12_scaffold_34428, whole genome shotgun sequence                                       
RXJW01000049.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     35171    35221   +      no    1     0.69 0.0  43.7  0.00095 !   Burkholderiales bacterium isolate AWTP1-25 sample_67_scaffold_163, whole genome shotgun sequence                                                    
JACJIB010000007.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     312079   312028  -      no    1     0.79 0.3  43.7  0.00097 !   Methylorubrum thiocyanatum strain DSM 11490 Ga0415277_07, whole genome shotgun sequence                                                             
NZ_BJZU01000028.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     83213    83162   -      no    1     0.79 0.3  43.7  0.00097 !   Methylobacterium oxalidis strain NBRC 107715 sequence028, whole genome shotgun sequence                                                             
NZ_CP029173.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1964809  1964758 -      no    1     0.79 0.3  43.7  0.00097 !   Methylobacterium sp. DM1 chromosome, complete genome                                                                                                
NZ_CABFVH010000003.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     35441    35390   -      no    1     0.79 0.3  43.7  0.00097 !   Methylobacterium dankookense strain SW08-7, whole genome shotgun sequence                                                                           
NZ_JACWCT010000076.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     44086    44035   -      no    1     0.79 0.3  43.7  0.00097 !   Methylobacterium sp. IF7SW-B2 scaffold115_cov45279_read145, whole genome shotgun sequence                                                           
NZ_CP043627.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     6521875  6521926 +      no    1     0.79 0.3  43.7  0.00097 !   Methylobacterium aquaticum strain BG2 chromosome, complete genome                                                                                   
NZ_LABY01000184.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     60788    60737   -      no    1     0.79 0.3  43.7  0.00097 !   Methylobacterium variabile strain DSM 16961 contig_184, whole genome shotgun sequence                                                               
NZ_LABX01000146.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     32279    32228   -      no    1     0.79 0.3  43.7  0.00097 !   Methylobacterium aquaticum strain DSM 16371 contig_146, whole genome shotgun sequence                                                               
NZ_LMKL01000009.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     137632   137576  -      no    1     0.79 0.9  43.7  0.00097 !   Sphingomonas sp. Leaf17 contig_7, whole genome shotgun sequence                                                                                     
JADBDQ010000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     220669   220721  +      no    1     0.68 0.0  43.7  0.00097 !   Comamonadaceae bacterium OAS658 Ga0395959_01, whole genome shotgun sequence                                                                         
NZ_JAFCJN010000008.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     131741   131692  -      no    1     0.72 0.0  43.7  0.00097 !   Bradyrhizobium manausense strain SZCCT0412 NODE_8, whole genome shotgun sequence                                                                    
MGVE01000012.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     21936    21893   -      no    1     0.61 0.0  43.7  0.00097 !   Elusimicrobia bacterium RIFOXYA2_FULL_47_53 rifoxya2_full_scaffold_344, whole genome shotgun sequence                                               
JADJPQ010000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     633254   633300  +      no    1     0.74 0.1  43.7  0.00098 !   Planctomycetes bacterium isolate Fred_18-Q3-R57-64_BATAC.530 tig00002018-10-12358610, whole genome shotgun sequence                                 
NZ_VRUU01000024.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     19225    19175   -      no    1     0.69 0.0  43.7  0.00099 !   Methylobacterium sp. WL119 NODE_24_length_53454_cov_14.7052_WL119_spades, whole genome shotgun sequence                                             
JACQBB010000003.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1154     1111    -      no    1     0.61 0.0  43.7  0.00099 !   Elusimicrobia bacterium isolate NC_groundwater_931_Pr1_S-0.2um_71_17 Montesol18-Sp2_coassembly_scaffold_76070, whole genome shotgun sequence        
JADJZR010000028.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     70885    70839   -      no    1     0.62 0.0  43.7  0.001   !   Elusimicrobia bacterium isolate Lyne_18-Q3-R50-59_MAXAC.215 tig00322439-10-3427020, whole genome shotgun sequence                                   
JAAYAK010000247.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     42820    42767   -      no    1     0.56 0.0  43.6  0.001   !   MAG: Syntrophorhabdus sp. isolate AS06rmzACSIP_121 485740_AS06, whole genome shotgun sequence                                                       
MGUI01000046.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     30498    30456   -      no    1     0.65 0.0  43.6  0.001   !   Elusimicrobia bacterium GWD2_63_28 gwd2_scaffold_421, whole genome shotgun sequence                                                                 
JACQRQ010000068.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     3299     3249    -      no    1     0.71 0.0  43.6  0.001   !   Elusimicrobia bacterium isolate NC_groundwater_1363_Ag_S-0.2um_60_33 S_p2_S4_coassembly_k141_1051778, whole genome shotgun sequence                 
ASOC01000024.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     24116    24066   -      no    1     0.59 0.0  43.6  0.001   !   Candidatus Omnitrophus fodinae SCGC AAA011-A17 A11A17DRAFT_contig_23_0.24_C, whole genome shotgun sequence                                          
JACRDA010000071.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     58896    58852   -      no    1     0.76 0.0  43.6  0.001   !   Myxococcales bacterium isolate NC_groundwater_1660_Pr3_B-0.1um_73_17 SR-2_scaffold_141_551783, whole genome shotgun sequence                        
NZ_SMZP01000008.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     100576   100625  +      no    1     0.62 0.0  43.6  0.001   !   Caulobacter sp. RHG1 Contig8, whole genome shotgun sequence                                                                                         
JACQRQ010000058.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1510     1559    +      no    1     0.6  0.0  43.6  0.001   !   Elusimicrobia bacterium isolate NC_groundwater_1363_Ag_S-0.2um_60_33 S_p2_S4_coassembly_k141_814674, whole genome shotgun sequence                  
JACQJM010000224.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     590      540     -      no    1     0.57 0.0  43.6  0.001   !   Elusimicrobia bacterium isolate NC_groundwater_1151_Ag_S-0.1um_50_28 S_p1_S3_coassembly_k141_1916965, whole genome shotgun sequence                 
SCUT01000009.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     57319    57271   -      no    1     0.73 0.0  43.6  0.001   !   MAG: Reyranella sp. isolate GW715_bin.16 GW715_bin.16-8299, whole genome shotgun sequence                                                           
NZ_LKKO01000070.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     21662    21610   -      no    1     0.77 0.2  43.6  0.001   !   Methylobacterium sp. GXS13 contigs60, whole genome shotgun sequence                                                                                 
NZ_FNTZ01000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1488865  1488922 +      no    1     0.64 0.0  43.6  0.001   !   Pseudomonas coleopterorum strain LMG 28558, whole genome shotgun sequence                                                                           
NC_015556.1          -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2365082  2365135 +      no    1     0.67 0.0  43.6  0.001   !   Pseudomonas fulva 12-X, complete sequence                                                                                                           
NZ_MSXW01000008.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     100790   100737  -      no    1     0.67 0.0  43.6  0.001   !   Pseudomonas sp. PA27(2017) strain PA27 NODE_8_length_204025_cov_78.447632, whole genome shotgun sequence                                            
NZ_FOMO01000005.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     462583   462530  -      no    1     0.67 0.0  43.6  0.001   !   Pseudomonas straminea strain JCM 2783, whole genome shotgun sequence                                                                                
NZ_JAASQI010000008.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     224311   224366  +      no    1     0.77 0.4  43.6  0.001   !   Pseudochelatococcus lubricantis strain DSM 103870 Ga0373372_08, whole genome shotgun sequence                                                       
NZ_NESP01000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2082618  2082667 +      no    1     0.54 0.0  43.6  0.001   !   Limnohabitans curvus strain MWH-C5 LimA-MWH-C5-C1, whole genome shotgun sequence                                                                    
NZ_CP042968.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1616715  1616764 +      no    1     0.66 0.0  43.6  0.001   !   Bradyrhizobium paxllaeri strain LMTR 21 chromosome, complete genome                                                                                 
JAEUKJ010000737.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     136      91      -      no    1     0.65 0.0  43.6  0.0011  !   Deltaproteobacteria bacterium isolate new MAG-92 k141_139726, whole genome shotgun sequence                                                         
JAEUKJ010000618.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     6        51      +      no    1     0.65 0.0  43.6  0.0011  !   Deltaproteobacteria bacterium isolate new MAG-92 k141_3787245, whole genome shotgun sequence                                                        
JADJRH010000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2282238  2282190 -      no    1     0.67 0.0  43.6  0.0011  !   Polyangiaceae bacterium isolate Fred_18-Q3-R57-64_MAXAC.407 tig00000220-10-52028170, whole genome shotgun sequence                                  
NZ_FTMY01000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     624533   624482  -      no    1     0.75 0.1  43.6  0.0011  !   Pseudacidovorax sp. RU35E, whole genome shotgun sequence                                                                                            
JAGKSX010000086.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     29830    29776   -      no    1     0.69 0.0  43.6  0.0011  !   MAG: Hydrogenophaga sp. isolate bin-2 contig-917, whole genome shotgun sequence                                                                     
JACQQV010000012.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     17649    17601   -      no    1     0.53 0.0  43.6  0.0011  !   Candidatus Omnitrophica bacterium isolate NC_groundwater_1342_Ag_S-0.2um_51_121 S_p2_S4_coassembly_k141_393199, whole genome shotgun sequence       
NZ_LFIP02000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     373345   373394  +      no    1     0.66 0.0  43.5  0.0011  !   Bradyrhizobium embrapense strain SEMIA 6208 scaffold1.1, whole genome shotgun sequence                                                              
MHFR01000063.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     63859    63908   +      no    1     0.6  0.0  43.5  0.0011  !   Omnitrophica bacterium RIFCSPLOWO2_12_FULL_44_17 rifcsplowo2_12_scaffold_820, whole genome shotgun sequence                                         
NZ_CP054841.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     520041   520090  +      no    1     0.78 0.2  43.5  0.0011  !   Acidovorax antarcticus strain 16-35-5 plasmid unnamed1, complete sequence                                                                           
NC_015138.1          -                DUF1646_nhaA-I.fna.motif -               cm  1        49     4962508  4962555 +      no    1     0.67 0.0  43.5  0.0011  !   Acidovorax avenae subsp. avenae ATCC 19860, complete sequence                                                                                       
NZ_CP022203.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     7297332  7297375 +      no    1     0.73 0.0  43.5  0.0011  !   Corallococcus macrosporus DSM 14697 chromosome, complete genome                                                                                     
NZ_BCYV01000039.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     15325    15270   -      no    1     0.71 0.0  43.5  0.0011  !   Novosphingobium capsulatum NBRC 12533, whole genome shotgun sequence                                                                                
MGVM01000041.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     3373     3321    -      no    1     0.51 0.0  43.5  0.0011  !   Elusimicrobia bacterium RIFOXYB2_FULL_48_7 rifoxyb2_full_scaffold_1989, whole genome shotgun sequence                                               
NZ_JACAQA010000003.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     515011   515069  +      no    1     0.59 0.0  43.5  0.0011  !   Pseudomonas gingeri strain G9001 run0228_G9001_S4_L004_contig_3, whole genome shotgun sequence                                                      
JACRCW010000166.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     37778    37728   -      no    1     0.65 0.0  43.5  0.0011  !   Deltaproteobacteria bacterium isolate NC_groundwater_1656_Pr3_B-0.1um_70_40 SR-2_scaffold_141_4149839, whole genome shotgun sequence                
NZ_QQNB01000004.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     39487    39439   -      no    1     0.67 0.0  43.5  0.0011  !   Sphingomonas sp. WZY 27 NODE_4_length_144644_cov_41.700333, whole genome shotgun sequence                                                           
NZ_JAFCLZ010000002.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     351060   351109  +      no    1     0.68 0.0  43.5  0.0011  !   Bradyrhizobium sp. JYMT SZCCT0180 NODE_2, whole genome shotgun sequence                                                                             
CAISLL010000313.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     433      379     -      no    1     0.64 0.0  43.5  0.0011  !   uncultured beta proteobacterium isolate Erken-D11_bin-0522 genome assembly, contig: bin-0522:313/420, whole genome shotgun sequence                 
CACVCF010000523.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     4100     4159    +      no    1     0.72 0.1  43.5  0.0011  !   Terasakiella sp. PR1 genome assembly, contig: MCP1_Contig_57, whole genome shotgun sequence                                                         
VGKN01000071.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     3795     3839    +      no    1     0.56 0.0  43.5  0.0011  !   Candidatus Omnitrophica bacterium isolate K_DeepCast_250m_m2_062 K_DeepCast_250m_m2_062_Ga0194125_10021873, whole genome shotgun sequence           
NCDQ01000112.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1837     1789    -      no    1     0.57 0.0  43.5  0.0011  !   Caulobacter vibrioides isolate 32-67-7 04302015_32_scaffold_3274, whole genome shotgun sequence                                                     
SCUS01000069.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     66102    66057   -      no    1     0.67 0.0  43.5  0.0011  !   Myxococcaceae bacterium isolate GW715_bin.15 GW715_bin.15-43528, whole genome shotgun sequence                                                      
JAEUHG010000199.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     5300     5253    -      no    1     0.73 0.0  43.4  0.0011  !   Verrucomicrobiales bacterium isolate new MAG-11 k141_1900568, whole genome shotgun sequence                                                         
JACQJQ010000081.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     5584     5627    +      no    1     0.66 0.0  43.4  0.0011  !   Elusimicrobia bacterium isolate NC_groundwater_1155_Ag_S-0.1um_67_28 S_p1_S3_coassembly_k141_600946, whole genome shotgun sequence                  
NZ_LMDY01000008.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     9893     9943    +      no    1     0.75 0.0  43.4  0.0012  !   Methylibium sp. Root1272 contig_16, whole genome shotgun sequence                                                                                   
NZ_CP044549.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     3317358  3317411 +      no    1     0.67 0.0  43.4  0.0012  !   Hydrogenophaga sp. BPS33 chromosome, complete genome                                                                                                
JAAYVL010000139.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     32073    32023   -      no    1     0.67 0.0  43.4  0.0012  !   Verrucomicrobia bacterium isolate AS27yjCOA_55 183154_AS27, whole genome shotgun sequence                                                           
NZ_JAEDAL010000006.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     116871   116817  -      no    1     0.75 0.0  43.4  0.0012  !   Inhella gelatinilytica strain 4Y10 NODE_6_length_202697_cov_80.708604, whole genome shotgun sequence                                                
DISE01000015.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2076     2128    +      no    1     0.74 0.0  43.4  0.0012  !   TPA_asm: Castellaniella sp. UBA6218 UBA6218_contig_29507, whole genome shotgun sequence                                                             
JACQVT010000372.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     806      756     -      no    1     0.76 0.1  43.4  0.0012  !   Planctomycetes bacterium isolate NC_groundwater_1470_Ag_S-0.65um_67_16 S_p65_S5_coassembly_k141_2389779, whole genome shotgun sequence              
JABWCH010000486.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1957     2007    +      no    1     0.55 0.0  43.4  0.0012  !   Candidatus Brocadiae bacterium isolate MAG_51 scaffold_41716, whole genome shotgun sequence                                                         
CAIMLX010000213.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     30449    30496   +      no    1     0.75 0.0  43.4  0.0012  !   uncultured Rhizobiales bacterium isolate Loclat_bin-01400 genome assembly, contig: bin-01400:213/280, whole genome shotgun sequence                 
CAIMWS010000481.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     6599     6550    -      no    1     0.64 0.0  43.4  0.0012  !   uncultured Verrucomicrobia bacterium isolate LaPlata_bin-2736 genome assembly, contig: bin-2736:481/561, whole genome shotgun sequence              
CAIPFF010000020.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     106050   106101  +      no    1     0.77 0.2  43.4  0.0012  !   uncultured Pseudacidovorax sp. isolate MJ-time_bin-0872 genome assembly, contig: bin-0872:20/80, whole genome shotgun sequence                      
NZ_CP025113.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     7588190  7588141 -      no    1     0.68 0.0  43.4  0.0012  !   Bradyrhizobium sp. SK17 strain CBNU chromosome, complete genome                                                                                     
NZ_VUYU01000002.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     487983   488030  +      no    1     0.69 0.0  43.4  0.0012  !   Massilia rubra strain CCM 8692 NODE_2_length_537552_cov_6.196386, whole genome shotgun sequence                                                     
WRPG01000014.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     73470    73517   +      no    1     0.65 0.0  43.4  0.0012  !   Verrucomicrobia subdivision 3 bacterium isolate X3_MaxBin.016 scaffold_201, whole genome shotgun sequence                                           
NZ_CP043311.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     3087571  3087624 +      no    1     0.65 0.0  43.4  0.0012  !   Pseudomonas lalkuanensis strain PE08 chromosome, complete genome                                                                                    
JADGNY010000097.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     23221    23174   -      no    1     0.65 0.0  43.4  0.0012  !   Thermoanaerobaculia bacterium isolate Chersky.31_28 contig-100_476, whole genome shotgun sequence                                                   
JADGNZ010000048.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     35094    35141   +      no    1     0.65 0.0  43.4  0.0012  !   Thermoanaerobaculia bacterium isolate Chersky.9_17 contig-100_66, whole genome shotgun sequence                                                     
JAHJQK010000073.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     43059    43009   -      no    1     0.47 0.0  43.4  0.0012  !   MAG: Proteobacteria bacterium isolate OS_PC_MetaG.mb.106 OS_PC_MetaG.mb.106_k141_225175, whole genome shotgun sequence                              
JAEUJS010000187.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     7547     7591    +      no    1     0.71 0.0  43.4  0.0012  !   Archangium sp. isolate new MAG-75 k141_500013, whole genome shotgun sequence                                                                        
NZ_JAGGNW010000006.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     63328    63275   -      no    1     0.69 0.0  43.4  0.0012  !   Variovorax paradoxus strain ISL-81 ISL81_7, whole genome shotgun sequence                                                                           
NZ_JACYXF010000006.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     77829    77780   -      no    1     0.66 0.0  43.4  0.0012  !   Noviherbaspirillum malthae strain CC-AFH3 Scaffold6_1, whole genome shotgun sequence                                                                
JADJAE010000005.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     211416   211373  -      no    1     0.7  0.0  43.4  0.0012  !   Deltaproteobacteria bacterium isolate AalW_18-Q3-R10-53_BATAC.29 tig00012524-10-2258240, whole genome shotgun sequence                              
NZ_CP009533.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1400505  1400562 +      no    1     0.64 0.0  43.3  0.0012  !   Pseudomonas rhizosphaerae strain DSM 16299 chromosome, complete genome                                                                              
CAITDR010000335.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     18070    18027   -      no    1     0.64 0.0  43.3  0.0012  !   uncultured proteobacterium isolate ErkenSummer_bin-5044 genome assembly, contig: bin-5044:335/711, whole genome shotgun sequence                    
JAFGRN010000025.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2824     2870    +      no    1     0.62 0.0  43.3  0.0012  !   Candidatus Omnitrophica bacterium isolate Zod_Metabat.83 k87_3937204, whole genome shotgun sequence                                                 
NZ_JAFCME010000004.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     7635     7585    -      no    1     0.67 0.0  43.3  0.0013  !   Bradyrhizobium sp. AUGA SZCCT0158 NODE_4, whole genome shotgun sequence                                                                             
NZ_LXYU01000002.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     320319   320367  +      no    1     0.61 0.0  43.3  0.0013  !   Bartonella apis strain PEB0122 NODE_2_len_566085_cov_98_9686_ID_3.2, whole genome shotgun sequence                                                  
VEQC01000040.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     4888     4936    +      no    1     0.61 0.0  43.3  0.0013  !   MAG: Limnohabitans sp. isolate ZLKRG03 NODE_3635_length_15504_cov_3.244456, whole genome shotgun sequence                                           
JACPXC010000051.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     9284     9232    -      no    1     0.74 0.0  43.3  0.0013  !   Elusimicrobia bacterium isolate NC_groundwater_827_Pr1_B-0.1um_69_30 Montesol18_Bp1_scaffold_1377365, whole genome shotgun sequence                 
NZ_CABVGX010000033.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     43815    43758   -      no    1     0.62 0.0  43.3  0.0013  !   Pseudomonas fluorescens isolate PS645, whole genome shotgun sequence                                                                                
MGTT01000021.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     53464    53414   -      no    1     0.69 0.0  43.3  0.0013  !   Elusimicrobia bacterium GWA2_56_46 gwa2_scaffold_399, whole genome shotgun sequence                                                                 
NZ_CP015625.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     741709   741661  -      no    1     0.55 0.0  43.3  0.0013  !   Bartonella apis strain BBC0122 chromosome, complete genome                                                                                          
MEYC01000090.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     53318    53261   -      no    1     0.66 0.0  43.2  0.0013  !   Candidatus Aminicenantes bacterium RBG_16_66_30 RBG_16_scaffold_4649, whole genome shotgun sequence                                                 
MGTS01000039.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     40030    39980   -      no    1     0.63 0.0  43.2  0.0013  !   Elusimicrobia bacterium GWA2_51_34 gwa2_scaffold_675, whole genome shotgun sequence                                                                 
MVQP01000175.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     3152     3205    +      no    1     0.57 0.0  43.2  0.0013  !   MAG: Syntrophorhabdus sp. PtaB.Bin047 A4E60_contig000175, whole genome shotgun sequence                                                             
KB899087.1           -                DUF1646_nhaA-I.fna.motif -               cm  1        49     313728   313779  +      no    1     0.56 0.0  43.2  0.0013  !   Xanthobacteraceae bacterium 501b genomic scaffold D895DRAFT_scaffold00001.1, whole genome shotgun sequence                                          
NZ_CP044972.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     2370762  2370817 +      no    1     0.66 0.0  43.2  0.0013  !   Hydrogenophaga sp. PBL-H3 substr. PBL-H3(B4) chromosome, complete genome                                                                            
NZ_FMZC01000002.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     308838   308789  -      no    1     0.68 0.0  43.2  0.0013  !   Acidovorax valerianellae strain DSM 16619, whole genome shotgun sequence                                                                            
JADFZV010000002.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     38182    38239   +      no    1     0.64 0.0  43.2  0.0013  !   Alphaproteobacteria bacterium isolate nKLKbin1 nKLK_bin1_NODE_2_length_179970_cov_4.406872, whole genome shotgun sequence                           
NZ_BCZE01000015.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     58156    58105   -      no    1     0.73 0.0  43.2  0.0013  !   Novosphingobium rosa NBRC 15208, whole genome shotgun sequence                                                                                      
NZ_STGG01000054.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     1431     1383    -      no    1     0.73 0.0  43.2  0.0013  !   Massilia sp. HP4 HP4_ctg54, whole genome shotgun sequence                                                                                           
MWDV01000286.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     653      702     +      no    1     0.64 0.0  43.2  0.0013  !   Verrucomicrobia bacterium ADurb.Bin118 BWX84_contig000286, whole genome shotgun sequence                                                            
NZ_VIVL01000002.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     157379   157439  +      no    1     0.72 0.2  43.2  0.0013  !   Variovorax beijingensis strain T529 Ga0310718_102, whole genome shotgun sequence                                                                    
NZ_BMZP01000001.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     432735   432680  -      no    1     0.73 0.1  43.2  0.0014  !   Novosphingobium pokkalii strain KCTC 42224 sequence01, whole genome shotgun sequence                                                                
NZ_VEDO01000025.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     19698    19748   +      no    1     0.75 0.0  43.2  0.0014  !   Variovorax boronicumulans strain DE0202 NODE_25_length_80867_cov_32.022858, whole genome shotgun sequence                                           
CAIRTM010000049.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     17119    17074   -      no    1     0.7  0.0  43.2  0.0014  !   uncultured delta proteobacterium isolate LaPlata_bin-1461 genome assembly, contig: bin-1461:049/149, whole genome shotgun sequence                  
CAIRTM010000049.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     17262    17217   -      no    1     0.7  0.0  43.2  0.0014  !   uncultured delta proteobacterium isolate LaPlata_bin-1461 genome assembly, contig: bin-1461:049/149, whole genome shotgun sequence                  
MGTI01000074.1       -                DUF1646_nhaA-I.fna.motif -               cm  1        49     11754    11704   -      no    1     0.53 0.0  43.2  0.0014  !   Desulfobacterales bacterium GWB2_56_26 gwb2_scaffold_2123, whole genome shotgun sequence                                                            
NZ_CP012673.1        -                DUF1646_nhaA-I.fna.motif -               cm  1        49     5445328  5445275 -      no    1     0.76 0.1  43.2  0.0014  !   Sorangium cellulosum strain So ce26 chromosome, complete genome                                                                                     
NZ_JACORU010000003.1 -                DUF1646_nhaA-I.fna.motif -               cm  1        49     34010    34060   +      no    1     0.8  0.6  43.2  0.0014  !   Ramlibacter sp. GTP1 contig3, whole genome shotgun sequence                                                                                         
NZ_WTVH01000003.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     68282    68233   -      no    1     0.64 0.0  43.1  0.0014  !   Aromatoleum buckelii strain U120 NODE_3_length_142987_cov_74.3761, whole genome shotgun sequence                                                    
NZ_LARU01000004.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     223778   223827  +      no    1     0.64 0.0  43.1  0.0014  !   Azoarcus sp. PA01 Seq4, whole genome shotgun sequence                                                                                               
NZ_VWRN01000015.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     53447    53401   -      no    1     0.74 0.0  43.1  0.0014  !   Cupriavidus cauae strain MKL-01 contig16, whole genome shotgun sequence                                                                             
NZ_LMHZ01000056.1    -                DUF1646_nhaA-I.fna.motif -               cm  1        49     234933   234981  +      no    1     0.63 0.0  43.1  0.0014  !   Noviherbaspirillum sp. Root189 contig_6, whole genome shotgun sequence                                                                              
